2016-10-14 12:00:00	25.7	78	3.5	1107.9
2016-10-14 13:00:00	25.1	80	2.1	1073.8
2016-10-14 14:00:00	25.1	81	1.3	1117.3
2016-10-14 15:00:00	25.2	79	2.6	1111.4
2016-10-14 16:00:00	25.1	81	2.2	1115.7
2016-10-14 17:00:00	25.1	80	1.5	1109.8
2016-10-14 18:00:00	25.1	80	2.3	1103.3
2016-10-14 19:00:00	25	80	2.2	1073.5
2016-10-14 20:00:00	24.7	82	1.9	1034.4
2016-10-14 21:00:00	24.8	83	2.4	996.1
2016-10-14 22:00:00	25.1	82	2.3	949.3
2016-10-14 23:00:00	25.3	81	2.1	897.2
2016-10-15 00:00:00	24.6	84	1.6	842.7
2016-10-15 01:00:00	24.7	84	1.9	788
2016-10-15 02:00:00	24.8	85	2	757.7
2016-10-15 03:00:00	24.6	85	1.7	745.5
2016-10-15 04:00:00	24.5	85	0.5	726.2
2016-10-15 05:00:00	24.8	86	1.7	711.3
2016-10-15 06:00:00	24.9	85	1.3	713.9
2016-10-15 07:00:00	25.2	85	2	743.5
2016-10-15 08:00:00	25.6	84	2.1	796.4
2016-10-15 09:00:00	25.9	84	3.7	884.8
2016-10-15 10:00:00	26.8	79	3.9	914.1
2016-10-15 11:00:00	26.7	79	3.7	968.4
2016-10-15 12:00:00	29.3	72	3.5	969.2
2016-10-15 13:00:00	31	66	3.3	985.3
2016-10-15 14:00:00	30.7	66	4.6	995.3
2016-10-15 15:00:00	28.8	65	4.5	980.7
2016-10-15 16:00:00	28.5	68	2.8	993.2
2016-10-15 17:00:00	28.1	70	3.6	974.9
2016-10-15 18:00:00	27.7	73	2.4	1018.1
2016-10-15 19:00:00	27	72	1.3	989.3
2016-10-15 20:00:00	25.5	79	2.3	980.8
2016-10-15 21:00:00	26.3	80	2.2	962.7
2016-10-15 22:00:00	26.7	80	3	916.7
2016-10-15 23:00:00	26.2	81	3.4	871.8
2016-10-16 00:00:00	26.4	79	2.9	843.7
2016-10-16 01:00:00	26.3	80	3.4	781.8
2016-10-16 02:00:00	26.4	79	2.8	747.4
2016-10-16 03:00:00	26.4	77	3.5	715.5
2016-10-16 04:00:00	26.3	77	3	703.8
2016-10-16 05:00:00	26.4	76	3.2	689.4
2016-10-16 06:00:00	26.4	76	3	707.9
2016-10-16 07:00:00	27.1	71	3.7	720.9
2016-10-16 08:00:00	28.3	67	2.4	756.5
2016-10-16 09:00:00	29.5	64	2.5	826.6
2016-10-16 10:00:00	30.9	60	3.1	863.3
2016-10-16 11:00:00	31.1	58	4.2	916.5
2016-10-16 12:00:00	31.8	58	4.2	928.7
2016-10-16 13:00:00	31.8	57	3.9	936.3
2016-10-16 14:00:00	31.8	55	5.1	930.6
2016-10-16 15:00:00	31.2	55	4.6	925
2016-10-16 16:00:00	30.5	55	4.9	922.1
2016-10-16 17:00:00	29.8	56	4.2	928.8
2016-10-16 18:00:00	29	59	4.6	974.3
2016-10-16 19:00:00	28.6	60	3.8	962.3
2016-10-16 20:00:00	28.5	60	3.3	958.2
